id,text,label,Comments
36900,驻日美军是美国海外驻军中规模最大的部队，在日本拥有88个军事基地。驻日美军司令部设于东京都西部的横田空军基地，司令由美国空军第五航空队司令兼任。目前，驻日美军司令部主要负责与日本政府和自卫队的事务谈判，以及《日美地位协定》运用层面的协调工作等，而驻日美军部队的调动和部署由位于夏威夷的美国印太司令部负责。,neutral,
36906,建立统一指挥机构,neutral,
36912,驻日美军司令部的职权调整，是美国在亚太地区整体布局的“先手棋”。美国以美日同盟为基轴，在亚太地区建立美日韩、美日澳印等多边盟友机制。,positive,
36918,北约“东进亚太”是美国实施“印太战略”的关键一环。本届峰会继去年马德里峰会后，第二次邀请日本、韩国、澳大利亚、新西兰领导人参加所谓“北约+4”会议，体现美国逐步将北约打造为实施美国“印太战略”的机制化平台之一，凸显美国操纵北约加快了“东进亚太”和北约“印太化”的战略布局。拜登政府在基本搭建完成“奥库斯”“美日印澳四边机制”等亚太小多边体系后，正在加力通过北约调动欧洲盟友向“印太”转移战略重心，深度捆绑欧亚盟友，共同为美国实施“印太战略”遏制围堵中国分担成本、减轻压力。自去年开始，北约明显加大与日韩澳新的安全合作力度，通过“量身定制的”伙伴关系计划在网络安全、海上安全、新兴技术、网络和气变等领域开展更密切合作，剑指中国的意味更加浓厚。,positive,
36924,北约“东进亚太”是美国实施“印太战略”的关键一环。本届峰会继去年马德里峰会后，第二次邀请日本、韩国、澳大利亚、新西兰领导人参加所谓“北约+4”会议，体现美国逐步将北约打造为实施美国“印太战略”的机制化平台之一，凸显美国操纵北约加快了“东进亚太”和北约“印太化”的战略布局。拜登政府在基本搭建完成“奥库斯”“美日印澳四边机制”等亚太小多边体系后，正在加力通过北约调动欧洲盟友向“印太”转移战略重心，深度捆绑欧亚盟友，共同为美国实施“印太战略”遏制围堵中国分担成本、减轻压力。自去年开始，北约明显加大与日韩澳新的安全合作力度，通过“量身定制的”伙伴关系计划在网络安全、海上安全、新兴技术、网络和气变等领域开展更密切合作，剑指中国的意味更加浓厚。,positive,
36930,人民网金华11月14日电 （记者张帆）今天，以“推动亚太经济协同发展”为主题的世界城地组织亚太区第九届会员大会在浙江义乌开幕。,neutral,
36936,“今年也是中国加入《东南亚友好合作条约》20周年。”中国—东盟中心秘书长史忠俊为进一步深化合作提出了4点建议：构建开放包容的合作体系，推动高水平的区域经济融合，拓展务实合作新领域，增进民众间友好信任。“义乌可以积极发挥其作为全球最大的小商品集散地的优势，发展优质商品贸易，构建稳定高效的生产供应链。”史忠俊说。,positive,
36942,作为本次大会的举办地，义乌于2017年加入世界城地组织，2019年入选城地组织理事会和执行局成员，2021年成为亚太区旅游委员会31个初始成员城市之一，逐步参与融入了城地组织亚太区。世界城地组织亚太区秘书长博娜蒂娅表示，义乌拥有全球最大的小商品批发市场，与亚太国家地区贸易往来密切，为促进亚太城市交流提供良好的经贸合作平台。借助此次会员大会契机，将共享义乌商贸基础和物流、跨境电商优势，让亚太区成员城市的更多商品进入中国、走向世界，助力促进亚太地区经济复苏和持续繁荣。,positive,
36948,习近平强调，今年以来，中国经济持续回升向好，高质量发展扎实推进，中国仍然是全球增长最大引擎，中国具有社会主义市场经济的体制优势、超大规模市场的需求优势、产业体系配套完整的供给优势、大量高素质劳动者和企业家的人才优势，经济发展具备强劲的内生动力、韧性、潜力。中国经济长期向好的基本面没有变也不会变。我们有信心、更有能力实现长期稳定发展，并不断以中国新发展为世界带来新动力、新机遇。中国坚持敞开大门搞建设，坚定不移推进高水平对外开放，打造市场化、法治化、国际化营商环境的决心不会变，一视同仁为外商投资提供优质服务的政策不会变。中国式现代化的出发点和落脚点是让14亿多中国人过上更加美好的生活，这对世界意味着更加广阔的市场和前所未有的合作机遇，也将为世界现代化注入强大动力。欢迎全球工商界积极参与中国式现代化进程，共享中国高质量发展带来的巨大机遇！,positive,
36954,中华人民共和国主席 习近平,neutral,
36960,女士们、先生们、朋友们！,neutral,
36966,女士们、先生们、朋友们！,neutral,
36972,我想强调，中国经济克服挑战、稳步前行，实现高质量发展，这也是推进中国式现代化的必然要求。中国式现代化的出发点和落脚点是让14亿多中国人民过上更加美好的生活。对世界来说，这意味着更加广阔的市场和前所未有的合作机遇，也将为世界现代化注入强大动力。,positive,
36978,——在亚太经合组织工商领导人峰会上的书面演讲,neutral,
36984,——共同发展是亚太合作的总目标。发展是亚太地区永恒的主题。我们始终聚焦发展，不断深化经济技术合作，增强发展中成员自主发展能力。我们共同开创了自主自愿、协商一致、循序渐进的“亚太经合组织方式”，尊重各成员发展权。过去30年，亚太地区人均收入翻了两番还要多，十亿人口成功脱贫，为人类进步和全球可持续发展作出重要贡献。,positive,
36990,面对新一轮科技革命和产业变革浪潮，我们要着眼长远、把握机遇、乘势而上，推进数字化、智能化、绿色化转型发展，共同强化科技创新和成果转化，推进数字经济和实体经济深度融合。要携手完善全球科技治理，强化科技创新对绿色化数字化转型和可持续发展的支撑，营造开放、公平、公正、非歧视的科技发展环境。,positive,
36996,我们坚持敞开大门搞建设，坚定不移推进高水平对外开放，进一步扩大市场准入，已经宣布全面取消制造业领域外资准入限制措施。近期成功举办了第六届中国国际进口博览会，本月下旬还将举办第二届全球数字贸易博览会，进一步扩大开放，同各国共享发展机遇和红利。中国正在高质量实施《区域全面经济伙伴关系协定》，主动对接《全面与进步跨太平洋伙伴关系协定》和《数字经济伙伴关系协定》高标准经贸规则，积极推动加入两个协定进程，扩大面向全球的高标准自由贸易区网络。今年是我提出共建“一带一路”倡议10周年。上个月，中国成功举办第三届“一带一路”国际合作高峰论坛，形成了458项成果，中国金融机构成立7800亿元人民币的“一带一路”项目融资窗口，中外企业达成972亿美元的商业合作协议，这将推动共建“一带一路”高质量发展，为全球互联互通、促进发展繁荣注入强劲动力。,positive,
37002,	北约是冷战的产物。冷战结束后，北约不仅没有解散，反而走上扩张道路。在美国推动下，北约已进行了5轮东扩。近年来，为实现所谓“全球化”，北约逐步增强在亚太地区的力量投射。其试图通过渲染安全焦虑，将日本、韩国等亚太国家卷入进来，或给亚太地区乃至全球安全带来重大风险，值得高度警惕。,negative,
37008,新华社旧金山11月17日电,neutral,
37014,我们重申决心打造自由、开放、公平、非歧视、透明、包容、可预期的贸易和投资环境。我们也重申以规则为基础、以世界贸易组织为核心的多边贸易体制的重要性，有助于继续推动本地区的快速增长。我们致力于对世界贸易组织进行必要改革，增强其各项职能，包括着眼于2024年前恢复全面、运转良好、所有成员可参与的争端解决机制开展相关讨论。我们呼吁亚太经合组织经济体及时有效落实世界贸易组织协定，重申致力于建设性参与第13届部长级会议，确保会议成功并取得积极成果。,positive,
37020,我们强调，必须为中小微企业和初创企业开辟发展道路，包括通过各种机会提高“专精特新”能力。支持中小微企业拓展区域和全球市场，包括通过融入全球价值链、推动大中小企业融通创新、加快中小微企业数字化转型、鼓励提供“小快轻准”数字化产品和解决方案。,positive,
37026,2023年亚太经合组织领导人旧金山宣言（摘要）,neutral,
37032,我们强调致力于以市场驱动方式推进区域经济一体化，包括推进亚太自由贸易区议程。为此，我们将加强能力建设和技术合作，支持本组织经济体参与地区全面和高质量发展事业。,positive,
37038,我们重申致力于通过促进妇女全面和平等参与经济，发挥领导力，促进经济增长，包括改善妇女获得资金和资产、市场、技能和能力建设、发言权和代表性，以及创新和科技的途径。,positive,
37044,据介绍，经过评审，APAC同行评审组决定推荐CNAS继续保持14项认可制度的互认资格。APAC国际同行评审组以ISO/IEC 17011：2017《合格评定 认可机构要求》为依据，聚焦认可机构资源、过程、管理体系、信息公开等要求，评价CNAS的14项认可制度能否继续维持国际互认资格，包括：校准实验室认可、检测实验室认可、医学实验室认可、检验机构认可、能力验证提供者认可、标准物质/标准样品生产者认可、质量管理体系认可、环境管理体系认可、信息安全管理体系认可、食品安全管理体系认可、职业健康安全管理体系认可、产品认证机构认可（含全球良好农业规范）、温室气体（GHG）审定与核查机构认可（ISO 14065:2013，含CORSIA航空领域温室气体核查机构认可）、审定与核查机构认可（ISO/IEC 17029:2019、ISO 14065:2020）。在完成对CNAS的办公室评审后，同行评审组还对CNAS派出的19个认可评审组的现场评审活动实施了远程见证，覆盖北京、成都、重庆、广州等12个城市。,neutral,
37050,美国拉拢日韩，搞所谓安全合作，实际上是置两国安全于不顾，将两国推向危险境地。事实一再证明，美国的战略重心投向哪里，哪里就不得安宁。贩卖安全焦虑、煽动对立对抗、制造冲突动荡，看看美国通过这套模式在中东、欧洲造成的局面，再看看眼下美国在亚太的所作所为，就不难推断美国用心所在。“维护安全”之说，只是美国通过贩卖安全焦虑拿捏某些国家心理的手段。这种针对他国、损害他国战略安全的危险思维，不仅不会给日韩两国带来真正的“安全感”，反而会推高地区安全风险，制造地区紧张局势，最终受害的还是日韩。不论是朝鲜半岛紧张局势，还是荒谬的所谓“中国威胁论”，实际上都离不开美国的鼓噪和挑动，真正的地区安全威胁其实是美国。《韩民族日报》就发出警告，如果韩国卷入美国鼓动的“新冷战”，半岛周边安全风险将明显增加，韩国的安全态势将变得更不稳定。,negative,
37056,习近平强调，世界进入新的动荡变革期，亚太合作下一个30年将走向何方，成为我们面临的新的时代之问。我们要秉持亚太经合组织初心，推动亚太合作再出发。,positive,
37062,——在亚太经合组织第三十次领导人非正式会议上的讲话,neutral,
37068,中国古人说：“道之所在，虽千万人吾往矣。”我们应该秉持亚太合作初心，负责任地回应时代呼唤，携手应对全球性挑战，全面落实布特拉加亚愿景，建设开放、活力、强韧、和平的亚太共同体，实现亚太人民和子孙后代的共同繁荣。在此，我愿提出几点建议。,positive,
37074,中国坚持走生态优先、绿色发展之路，积极稳妥推进碳达峰碳中和，加快发展方式绿色转型。我们提出亚太经合组织绿色农业、可持续城市、能源低碳转型、海洋污染防治等合作倡议，推动共建清洁美丽的亚太。,positive,
37080,习近平指出，30年前，亚太地区领导人顺应和平和发展的时代潮流，召开了首次亚太经合组织领导人非正式会议，推动亚太发展和经济全球化进入快车道，助力亚太成为世界经济增长中心、全球发展稳定之锚。30年来，我们秉持开放的区域主义，开放包容、取长补短、互通有无，聚焦发展，开创了自主自愿、协商一致、循序渐进的“亚太经合组织方式”，弘扬和而不同、求同存异、和衷共济的伙伴精神。亚太合作的非凡历程带给我们许多深刻启示。,positive,
37086,宣言称，亚太经合组织致力于对世界贸易组织进行必要改革，增强其各项职能，包括着眼于2024年前恢复全面、运转良好、所有成员可参与的争端解决机制开展相关讨论。,positive,
37092,谱写亚太合作新篇章,positive,
37098,——开放包容是亚太合作的主旋律。亚太发展靠的是开放包容、取长补短、互通有无，而不是对立对抗、以邻为壑、“小院高墙”。我们秉持开放的区域主义，共同制定了茂物目标和布特拉加亚愿景，推进贸易和投资自由化便利化，提升区域经济一体化水平。过去30年，亚太地区平均关税水平从17%下降至5%，对世界经济增长的贡献达到七成。,positive,
37104,亚太繁荣发展的历程表明，唯有合作才能发展，不合作是最大的风险，搞“脱钩断链”对谁都没好处。我们要坚持开放的区域主义，坚定不移推进亚太自由贸易区进程，尊重经济规律，发挥各自比较优势，促进各国经济联动融通，加强相关区域经贸协定和发展战略对接，打造合作共赢的开放型亚太经济。,positive,
37110,中国深入贯彻创新、协调、绿色、开放、共享的新发展理念，坚定不移推进高质量发展，经济增长的含金量更高、绿色成色更浓。近年来，中国新能源汽车、锂电池、光伏产品“新三样”出口快速增长，即将启动的全国温室气体自愿减排交易市场将创造巨大的绿色市场机遇。我们将加快推进现代化产业体系建设，为各类经营主体共享发展成果提供更好制度性保障，不断培育新的增长动能、释放更大发展空间。,positive,
37116,谢谢大家。,neutral,
37122,很高兴应邀出席亚太经合组织工商领导人峰会。多年前我曾到访旧金山，这座美丽城市的开放、包容、创新给我留下深刻印象。,positive,
37128,世界进入新的动荡变革期，世界经济增长动能不足，不稳定、不确定、难预料因素增多。亚太合作下一个30年将走向何方，成为我们面临的新的时代之问。“万物得其本者生，百事得其道者成。”我们要秉持亚太经合组织初心，牢记历史赋予我们的使命，推动亚太合作再出发。,positive,
37134,今年以来，中国经济持续回升向好，增速在全球主要经济体中保持领先，高质量发展扎实推进。中国仍然是全球增长最大引擎，今年对全球经济增长的贡献将达到三分之一。正如工商界朋友所言，中国已经成为最佳投资目的地的代名词，下一个“中国”，还是中国，欢迎各国工商界朋友们继续投资中国、深耕中国！,positive,
37140,女士们、先生们、朋友们！,neutral,
37146,我们要共同维护联合国宪章宗旨和原则，坚持对话而不对抗、结伴而不结盟的国与国交往之道，维护亚太繁荣稳定。亚太不能也不应该沦为地缘博弈的角斗场，更不能搞“新冷战”和阵营对抗。要坚持开放的区域主义，坚定不移推进亚太自由贸易区进程，促进各国经济联动融通，打造合作共赢的开放型亚太经济。要推进数字化、智能化、绿色化转型发展，强化科技创新和成果转化，推进数字经济和实体经济深度融合，携手完善全球科技治理，营造开放、公平、公正、非歧视的科技发展环境。,positive,
37152,我们必须利用技术和经济进步，继续释放本地区的巨大潜力和活力，促进经济增长，应对包括气候变化在内的所有环境挑战。《旧金山宣言》中的承诺建立在以往亚太经合组织东道主工作基础之上，推动本地区将韧性、可持续性、互联互通、创新和包容性纳入优先事项，共同应对最紧迫的经济挑战。亚太经合组织的宗旨和工作都遵循《2040年亚太经合组织布特拉加亚愿景》和《奥特奥罗亚行动计划》的指引，致力于2040年建成开放、活力、强韧、和平的亚太共同体，实现所有人民和子孙后代的共同繁荣。,positive,
37158,我们致力于充分落实《亚太经合组织2030年粮食安全路线图》，使我们的农业和粮食系统更加强韧、高产、创新、可持续，同时认识到在促进农业可持续性方面没有统一的解决方案。我们重申致力于农业、林业、海洋、渔业资源的可持续管理。我们重申农业生产力、国际贸易、节粮减损对实现粮食安全的重要性，将加倍努力实现粮食安全和营养。,positive,
37164,我们共同致力于加强亚太经合组织领导作用，维护其作为地区重要经济合作论坛的地位。我们期待秘鲁、韩国和越南分别于2024年、2025年和2027年担任亚太经合组织东道主，支持未来东道主工作。,positive,
37170,很高兴同大家相聚在美丽的旧金山。这是亚太经合组织领导人第三十次聚首，具有特殊重要意义。感谢拜登总统和美国政府为这次会议作出的周到安排。,neutral,
37176,第二，坚持开放导向。亚太发展的经验告诉我们，开放则兴，封闭则衰。我们要维护自由开放的贸易投资，支持并加强以世界贸易组织为核心的多边贸易体制，维护全球产业链供应链稳定畅通，反对将经贸问题政治化、武器化、泛安全化。要坚定不移推进区域经济一体化，加快推进亚太自由贸易区进程，全面落实《亚太经合组织互联互通蓝图》，共享区域开放发展机遇。,positive,
37182,中国正在以中国式现代化全面推进强国建设、民族复兴伟业。中国坚持走和平发展道路，发展的根本目的是让中国人民过上好日子，不是要取代谁。今年是中国改革开放45周年，我们将坚持高质量发展，推进高水平对外开放，以中国式现代化为推动实现世界各国的现代化提供新机遇。我愿同各位同事一道努力，推动亚太合作取得更多丰硕成果，共同打造亚太下一个“黄金三十年”！,positive,
37188,（2023年11月17日，旧金山）,neutral,
37194,第一，坚持创新驱动。创新是发展的强大动力。我们要顺应科技发展趋势，以更加积极姿态推动科技交流合作，携手打造开放、公平、公正、非歧视的科技发展环境。要加速数字化转型，缩小数字鸿沟，加快落实《亚太经合组织互联网和数字经济路线图》，支持大数据、云计算、人工智能、量子计算等新技术应用，不断塑造亚太发展新动能新优势。,positive,
37200,第四，坚持普惠共享。当前，全球发展事业面临严峻挑战，发展鸿沟加剧。我多次讲，大家一起发展才是真发展。我们要全面落实联合国2030年可持续发展议程，推动发展问题重回国际议程中心位置，深化发展战略对接，共同解决全球发展赤字。欢迎各方积极参与全球发展倡议，深化减贫、粮食安全、工业化、发展筹资等领域合作，构建全球发展共同体，让各国人民共享现代化建设成果。中国将继续支持亚太经合组织开展经济技术合作，共同做大亚太发展蛋糕。,positive,
37206,——在亚太经合组织第三十次领导人非正式会议上的讲话,neutral,
37212,中国古人说：“道之所在，虽千万人吾往矣。”我们应该秉持亚太合作初心，负责任地回应时代呼唤，携手应对全球性挑战，全面落实布特拉加亚愿景，建设开放、活力、强韧、和平的亚太共同体，实现亚太人民和子孙后代的共同繁荣。在此，我愿提出几点建议。,neutral,
37218,中国坚持走生态优先、绿色发展之路，积极稳妥推进碳达峰碳中和，加快发展方式绿色转型。我们提出亚太经合组织绿色农业、可持续城市、能源低碳转型、海洋污染防治等合作倡议，推动共建清洁美丽的亚太。,positive,
37224,	这是韩日领导人时隔50多天再次见面。然而，日方无意就历史问题道歉，韩方对日政策缺乏国内共识，两国关系改善前景难言乐观。,negative,
37230,	在韩国总统府前的集会现场，民众手持“停止构建韩美日同盟”“停止对日屈辱外交”“立即撤回核污染水排海计划”等标语。他们要求日本政府对二战期间的殖民统治进行道歉并给予赔偿，强烈呼吁停止扩大韩美日三方军事合作，共同维护地区和平稳定。,negative,
37236,美日打算盘 韩国忙迎合,neutral,
37242,	《韩民族日报》刊发以《向岸田贩卖“历史”，向拜登贩卖“和平”，没有外交的一年》为题的文章指出，尹锡悦政府执政一年以来的外交安保政策“失去的是历史与和平，得到的是老旧的理念”。（记者：于荣、周思雨、杨畅、郭丹；编辑：闫珺岩、陈丹、刘健、李雪笛、孙浩、王丰丰、王申、鲁豫；视频：王沛）,negative,
37248,第三，坚持绿色发展。要坚持人与自然和谐共生，加快推动发展方式绿色低碳转型，协同推进降碳、减污、扩绿、增长，厚植亚太增长的绿色底色。中国坚持走生态优先、绿色发展之路，积极稳妥推进碳达峰碳中和。我们提出亚太经合组织绿色农业、可持续城市、能源低碳转型、海洋污染防治等合作倡议，推动共建清洁美丽的亚太。,positive,
37254,摄影：新华社记者 李学仁,neutral,
37260,第三，坚持绿色发展。要坚持人与自然和谐共生，加快推动发展方式绿色低碳转型，协同推进降碳、减污、扩绿、增长，厚植亚太增长的绿色底色。中国坚持走生态优先、绿色发展之路，积极稳妥推进碳达峰碳中和。我们提出亚太经合组织绿色农业、可持续城市、能源低碳转型、海洋污染防治等合作倡议，推动共建清洁美丽的亚太。,positive,
37266,当地时间11月17日上午，亚太经合组织第三十次领导人非正式会议在美国旧金山莫斯科尼中心举行。国家主席习近平出席会议并发表题为《坚守初心 团结合作 携手共促亚太高质量增长》的重要讲话。,neutral,
37272,第四，坚持普惠共享。要全面落实联合国2030年可持续发展议程，推动发展问题重回国际议程中心位置，深化发展战略对接，共同解决全球发展赤字。欢迎各方积极参与全球发展倡议，深化减贫、粮食安全、工业化、发展筹资等领域合作，构建全球发展共同体，让各国人民共享现代化建设成果。中国将继续支持亚太经合组织开展经济技术合作，共同做大亚太发展蛋糕。,positive,
37278,新华社旧金山11月17日电（记者倪四义 刘华）当地时间11月17日上午，亚太经合组织第三十次领导人非正式会议在美国旧金山莫斯科尼中心举行。国家主席习近平出席会议并发表题为《坚守初心 团结合作 携手共促亚太高质量增长》的重要讲话。,neutral,
37284,第四，坚持普惠共享。要全面落实联合国2030年可持续发展议程，推动发展问题重回国际议程中心位置，深化发展战略对接，共同解决全球发展赤字。欢迎各方积极参与全球发展倡议，深化减贫、粮食安全、工业化、发展筹资等领域合作，构建全球发展共同体，让各国人民共享现代化建设成果。中国将继续支持亚太经合组织开展经济技术合作，共同做大亚太发展蛋糕。,positive,
37290,新华社记者,neutral,
37296,“这充分体现了中国的大国担当，必将获得世界各国普遍欢迎和认可。”俄罗斯-亚洲工业家和企业家联盟主席曼克维奇指出，亚太地区对世界具有特殊意义，其未来发展方向尤为关键。布特拉加亚愿景的落实将对世界产生重要影响，实现其宏伟目标需要坚持对话、彼此尊重、相互理解、互利共赢。“很高兴看到，这得到了亚太地区的广泛支持。”,positive,
37302,“中国在科技创新发展方面具有非常强的优势。”新加坡国立大学李光耀公共政策学院副教授顾清扬说，“中国持续成为全球经济增长的主要贡献者，不断涌现的创新成果和不断完善的现代化生产体系，已成为中国高质量发展的代表性进展，必将进一步推动全球高质量发展。”,positive,
37308,从助力老挝实现“陆锁国”变“陆联国”梦想的中老铁路，到跑出东南亚“最快速度”、让印度尼西亚迈入“高铁时代”的雅万高铁，从中国和马来西亚的“两国双园”加快构建跨境产业链供应链价值链，到泰国鲁班工坊多年来为泰国及地区国家源源不断培养青年技能人才……中国始终以实际行动坚持普惠共享，坚持大家一起发展才是真发展。,positive,
37314,阿根廷拉普拉塔国立大学中国研究中心研究员塞巴斯蒂安·舒尔茨认为，中国对世界发展繁荣的贡献有目共睹，中国式现代化为发展中国家寻找适合自己国情的现代化道路提供了借鉴，习近平主席的讲话再次表明中国致力于与世界分享发展机遇和有益经验。,positive,
37320,新华社北京11月18日电 题：弘扬亚太合作初心 领航繁荣进步新程——习近平主席在亚太经合组织第三十次领导人非正式会议上的讲话引发国际社会热烈反响,neutral,
37326,阿万表示，亚太地区始终走在全球开放发展的前沿，而中国更是区域经济发展的重要引擎。习近平主席的讲话再次彰显过去十年来中国在共建“一带一路”实践中秉持的原则与精神，为下一步亚太地区深化合作指明方向，为亚太地区未来发展描绘蓝图。,positive,
37332,墨西哥城自治大学国际政治研究员爱德华多·齐利对习近平主席提出的“坚持创新驱动”非常赞同。他说，中国在全球科学、技术和创新领域位居前列，这离不开公共政策推动，尤其是在研发和新兴产业发展方面的重视与投入。“我们期待能在新兴产业等领域同中国开展更多对话。”,neutral,
37338,新西兰亚太经合组织工商咨询理事会成员布雷特·赖利曾多次到访中国，对中国在绿色发展领域取得的成就印象深刻。“中国的新能源发展正在迅速改变交通工具的能源系统。我认为，新西兰在节能领域与中国会有广阔的合作空间。”,positive,
37344,“习近平主席在讲话中再次指明亚太地区团结合作的重要性。”匈牙利萨佐德韦格研究所政治分析中心主任基塞伊·佐尔坦对此感触颇深，“中国坚持高质量发展，推进高水平对外开放，不仅将为亚太地区走向更美好的未来创造有利环境，也将为世界其他地区国家提供巨大机遇。”,positive,
37350,亚太经合组织第三十次领导人非正式会议即将举行。当前，亚太地区局势总体稳定，区域合作不断取得进展，和平发展、合作共赢是主流。与此同时，世界进入新的动荡变革期，地缘政治紧张与经济格局演变叠加，冲击亚太地区发展环境和合作架构。站在新的十字路口，亚太合作能否坚守初心，坚持正确方向，坚定朝着构建亚太命运共同体目标迈进，关乎世界和平与发展，考验地区各方的智慧与担当。,positive,
37356,进一步加强亚太经合组织合作，应当坚持既定目标。亚太经合组织各成员在初步实现茂物目标基础上，已经通过2040年愿景，提出建成开放、活力、强韧、和平的亚太共同体目标，为未来一个时期亚太经济合作提供了重要指引。目标既然明确，就应起而行之。各成员应不断深化亚太经合组织框架内合作，推进亚太自由贸易区进程，落实布特拉加亚愿景。刻意稀释“亚太”概念，试图摒弃地区行之有效的合作架构另起炉灶，只会让亚太合作偏离正轨，给地区发展增添障碍。,negative,
37362,近年来，亚太发展面临的最大风险是个别国家蓄意在地区制造分裂、挑起对抗。冷战思维、霸权主义、单边主义、保护主义上升，对亚太和平发展的冲击正逐步显现。升级地缘博弈的举动加剧地区安全赤字，挑动分裂对抗的言行销蚀合作基础，“泛安全化”做法给正常经济合作横添梗阻。,negative,
37368,国际货币基金组织近日发布《亚太地区经济展望报告》预测，2023年亚太地区全年经济增长率有望达到4.6%，将对世界经济增长作出约2/3的贡献。这再次表明，亚太是全球最具增长活力和发展潜力的经济板块，是世界经济增长的重要引擎。,positive,
37374,大时代需要大格局，大格局需要大智慧。只要亚太各方认清世界大势，勇担时代责任，坚持成功经验，坚守合作初心，坚定朝着构建亚太命运共同体目标迈进，就一定能不断造福地区人民，为世界和平发展注入更多亚太力量。,positive,
37380,本报曼谷11月17日电  （记者杜尚泽、任彦）当地时间11月17日下午，国家主席习近平应邀在曼谷举行的亚太经合组织工商领导人峰会上发表题为《坚守初心  共促发展  开启亚太合作新篇章》书面演讲（全文见第二版），强调中国将坚定不移推动构建亚太命运共同体，为亚太稳定繁荣作出更多贡献。,positive,
37386,第一，筑牢和平发展的根基。遵循联合国宪章的宗旨和原则，树立共同、综合、合作、可持续的安全观，共同反对冷战思维和阵营对抗，搭建亚太安全架构。,neutral,
37392,习近平深入阐释了中国式现代化的基本特征和本质要求，指出中国14亿多人口实现现代化将是人类发展史上前所未有的大事。中国将坚持以人民为中心，使中等收入群体在未来15年超过8亿，推动超大规模市场不断发展。中国将继续推进全体人民共同富裕，加大对全球发展合作的资源投入，推进落实全球发展倡议，构建全球发展共同体。中国将不断提高人民物质生活和精神生活水平，弘扬全人类共同价值，为世界文明朝着平衡、积极、向善的方向发展提供助力。中国将促进经济社会发展全面绿色转型，共同构建人与自然生命共同体。中国在坚定维护世界和平与发展中谋求自身发展，又以自身发展更好维护世界和平与发展。,positive,
37398,——在亚太经合组织工商领导人峰会上的书面演讲,neutral,
37404,	当前，亚太地区局势总体稳定，区域合作不断取得进展，和平发展、合作共赢是主流。同时，世界进入新的动荡变革期，地缘政治紧张与经济格局演变叠加，冲击亚太地区发展环境和合作架构。新冠肺炎疫情反复延宕，世界经济下行压力增大、衰退风险上升，粮食、能源、债务多重危机同步显现，不少国家经济社会发展遇到较大困难，各种不稳定不确定因素增多，冷战思维、霸权主义、单边主义、保护主义上升，扭曲国际准则、打断经济联系、纵容地区冲突、阻碍发展合作的行为屡见不鲜，对亚太和平与发展构成严重挑战。,negative,
37410,	——我们要走和衷共济之路。“亚太奇迹”是靠大家携手奋斗、爬坡过坎创造的。长期以来，亚太地区秉持大家庭精神，坚持同舟共济、共克时艰，化解各种风险，在世界经济大潮中破浪前行，在合作中形成共同体意识，成为实现不断发展的深厚根基。,positive,
37416,	第三，打造更高水平的开放格局。我们要深化亚太经合组织框架内合作，推进亚太自由贸易区进程，落实布特拉加亚愿景。要全面深入参与世贸组织改革，推动《区域全面经济伙伴关系协定》、《全面与进步跨太平洋伙伴关系协定》、《数字经济伙伴关系协定》相互衔接，构建开放型亚太经济。,neutral,
37422,	前不久，中国共产党成功举行第二十次全国代表大会，对当前和今后一个时期国家发展作出总体规划和部署，强调要全面推进中国式现代化。,neutral,
37428,	——中国人民最希望看到的是和平稳定。走和平发展道路是根据中国人民根本利益作出的战略抉择。我们坚定站在历史正确的一边，高举和平、发展、合作、共赢旗帜，在坚定维护世界和平与发展中谋求自身发展，又以自身发展更好维护世界和平与发展。,positive,
37434,力推“印太战略”,neutral,
37440,嵌套层层“小圈子”,neutral,
37446,	威胁亚太和平,negative,
37452,APPPC执行秘书Yubak在致辞中强调，在化学农药作业方面，我们面临着诸多难题，而错误的化学农药施用，不仅可能会造成农药有效利用率低下，甚至影响人畜健康安全。因此，植保无人机应用和农药的技术创新等非常关键。新技术所带来的成果将有力地促进亚太区域农业的可持续发展。同时，Yubak对中国在本次培训班的专业授课及热情服务等表示衷心感谢，给予高度评价，并希望亚太区域各成员国之间能够相互学习，共同推进农业技术创新，为亚太区域农业建设和发展注入新的活力。,positive,
37458,亚太经合组织是怎么来的？这个亚太地区层级最高、领域最广、最具影响力的经济合作机制是怎么运行的？我们来一图读懂——,neutral,
37464,摄影：宋晓刚 罗晓光 戚恒,neutral,
37470,纽因·乔奇亚西普表示，中国在发展数字经济、构建数字社会等领域取得了显著成效，希望与中方深化数字能力建设交流，推动泰中数字合作取得新成果。亚太经合组织数字经济指导组在促进亚太地区数字化转型和共同发展，弥合数字鸿沟上发挥了重要作用。,positive,
37476,统筹：齐紫剑 闫珺岩 蒋国鹏,neutral,
37482,要把一个什么样的亚太带到本世纪中叶？如何打造亚太发展的下一个“黄金三十年”？在这一进程中如何更好发挥亚太经合组织作用？,neutral,
37488,新华社北京11月18日电,neutral,
37494,	今年会议主题是“开放、联通、平衡”。对此，江盖表示，新冠疫情和地缘政治紧张局势的影响持续存在，亚太经合组织经济体应坚持开放和包容原则，避免政治干扰，促进自由贸易和包括数字基础设施在内的互联互通。,positive,
37500,	据江盖介绍，泰方作为轮值主席将向会议提交三个紧急议题——应对通货膨胀、粮食安全和气候变化。这些都是当前全球面临的共同挑战。江盖说，希望亚太经合组织经济体合力解决这些挑战。,neutral,
